brand,model,battery,year,height,width,weight,sim,numofsim,simtype,displaysize,displayresolution,os,chipset,cpu,gpu,memoryslot,maxextmemory,RAM,cam1MP,cam1video,cam2MP,cam2video,ir,radio,usb,nfc,fingerprint,price,basemark,loudspeaker,audioquality,endurance
Asus,Zenpad Z10 ZT500KL,7800,2016,242.3,166.1,490,Nano-SIM,no data,no data,9.7,1536 x 2048,"Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat)",Qualcomm MSM8956 Snapdragon 650,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Adreno 510,"microSD, up to 256 GB (dedicated slot)",no data,32,8,1080,5,1080,no data,,Type-C 1.0 reversible connector,No,No,300,no data,no data,no data,no data
Asus,Zenwatch 3 WI503Q,341,2016,45,45,48,No,no data,no data,1.39,400 x 400,Android Wear OS 2.1,Qualcomm MSM8909W Snapdragon Wear 2100,Quad-core 1.1 GHz Cortex-A7,Adreno 304,No,no data,4,no data,no data,no data,no data,no data,,No,No,No,230,no data,no data,no data,no data
Asus,Zenpad 3S 10 Z500M,5900,2016,240.5,163.7,430,No,no data,no data,9.7,1536 x 2048,"Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat)",Mediatek MT8176,Hexa-core (2x2.1 GHz Cortex-A72 & 4x1.7 GHz Cortex-A53),PowerVR GX6250,"microSD, up to 256 GB (dedicated slot)",no data,32/64,8,1080,5,1080,no data,no data,"2.0, Type-C 1.0 reversible connector",No,Yes,340,no data,no data,no data,no data
Asus,Zenfone 3 Max ZC520TL,4100,2016,149.5,73.7,148,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",no data,no data,5.2,720 x 1280,"Android 6.0.1 (Marshmallow), upgradable to 7.0 (Nougat); ZenUI 3",Mediatek MT6737M (28 nm),Quad-core 1.25 GHz Cortex-A53,Mali-T720MP2,"microSD, up to 32 GB (uses shared SIM slot)",no data,32,13,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,Yes,230,no data,no data,no data,no data
Asus,Zenfone 3 Laser ZC551KL,3000,2016,149,76,150,"Hybrid Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,1080 x 1920,"Android 6.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,"microSD, up to 128 GB (uses shared SIM slot)",no data,16/32,13,1080,8,no data,no data,,microUSB 2.0,No,Yes,160,no data,no data,no data,no data
Asus,Zenfone 3 ZE520KL,2600,2016,146.9,74,144,"Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)",no data,no data,5.2,1080 x 1920,"Android 6.1 (Marshmallow), upgradable to 7 (Nougat); ZenUI 3",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,"microSD, up to 256 GB (uses shared SIM slot)",no data,64,16,2160,8,1080,no data,,"2.0, Type-C 1.0 reversible connector",No,Yes,280,no data,no data,no data,no data
Asus,Zenfone Pegasus 3,4100,2016,149.5,73.7,158.4,Hybrid Dual SIM,no data,no data,5.2,720 x 1280,Android 6.0.1 (Marshmallow); ZenUI,Mediatek MT6737 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,"microSD, up to 256 GB (uses shared SIM slot)",no data,32,13,1080,5,no data,no data,,microUSB 2.0,No,Yes,210,no data,no data,no data,no data
Asus,Zenpad Z8,4680,2016,no data,no data,320.1,Micro-SIM (built-in),no data,no data,7.9,1536 x 2048,Android 6.0 (Marshmallow),Qualcomm MSM8956 Snapdragon 650,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Adreno 510,"microSD, up to 256 GB (dedicated slot)",no data,16,8,no data,no data,no data,no data,,microUSB 2.0,No,No,no data,no data,no data,no data,no data
Asus,Zenfone 3 Ultra ZU680KL,4600,2016,186.4,93.9,233,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",no data,no data,6.8,1080 x 1920,Android 6.1 (Marshmallow); ZenUI 3,Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,"microSD, up to 256 GB (uses shared SIM slot)",no data,32/64/128,23,1080,8,1080,no data,,"2.0, Type-C 1.0 reversible connector, USB On-The-Go",No,Yes,300,no data,no data,no data,no data
Asus,Zenfone 3 Deluxe ZS570KL,3000,2016,156.4,77.4,170,"Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)",no data,no data,5.7,1080 x 1920,"Android 6.1 (Marshmallow), upgradable to Android 8 (Oreo); ZenUI 3",Qualcomm MSM8996 Snapdragon 820 (14 nm)<br>Qualcomm MSM8996 Snapdragon 821 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo)<br>Quad-core (2x2.4 GHz Kryo & 2x2.0 GHz Kryo),Adreno 530,"microSD, up to 512 GB (uses shared SIM slot)",no data,64/128/256,23,2160,8,1080,no data,,"3.0, Type-C 1.0 reversible connector",Yes,Yes,230,no data,no data,no data,no data
Asus,Zenfone 3 ZE552KL,3000,2016,152.6,77.4,155,"Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)",no data,no data,5.5,1080 x 1920,"Android 6.0.1 (Marshmallow), upgradable to 7.0 (Nougat); ZenUI 3",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,"microSD, up to 256 GB (uses shared SIM slot)",no data,64,16,2160,8,1080,no data,,"2.0, Type-C 1.0 reversible connector",No,Yes,330,no data,65,-86.6,74
Asus,Zenfone Max ZC550KL (2016),5000,2016,156,77.5,202,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,720 x 1280,Android 6.0.1 (Marshmallow); ZenUI,Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,"microSD, up to 64 GB (dedicated slot)",no data,32,13,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,No,170,no data,no data,no data,no data
Asus,Zenfone Go ZB450KL,2070,2016,136.5,66.7,135,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",no data,no data,4.5,480 x 854,Android 6 (Marshmallow); ZenUI 2,Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,"microSD, up to 256 GB (uses shared SIM slot)",no data,8,8,720,2,no data,no data,,microUSB 2.0,No,No,110,no data,no data,no data,no data
Asus,Zenfone Go ZB452KG,2070,2016,136.5,66.7,125,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,4.5,480 x 854,Android 5.1 (Lollipop),Qualcomm MSM8212 Snapdragon 200 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 302,"microSD, up to 64 GB (dedicated slot)",no data,8,5,no data,no data,no data,no data,,microUSB 2.0,No,No,90,no data,no data,no data,no data
Asus,Zenfone Go ZB551KL,3010,2016,151,76.9,160,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,720 x 1280,Android 5.1 (Lollipop),Qualcomm MSM8928 Snapdragon 400 (28 nm),Quad-core 1.6 GHz Cortex-A7,Adreno 305,"microSD, up to 64 GB (dedicated slot)",no data,16/32,8,1080,5,no data,no data,,microUSB 2.0,No,No,150,no data,no data,no data,no data
Asus,Zenfone Go T500,2500,2016,146,73,153,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,720 x 1280,Android 4.4 (KitKat),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,"microSD, up to 32 GB (dedicated slot)",no data,16,8,1080,5,no data,no data,,microUSB 2.0,No,No,110,no data,no data,no data,no data
Asus,Zenfone Go ZC451TG,1600,2015,135,67,133.5,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,4.5,480 x 854,Android 5.1 (Lollipop),Mediatek MT6580M (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 64 GB (dedicated slot)",no data,8,5,720,no data,no data,no data,,microUSB 2.0,No,No,70,no data,no data,no data,no data
Asus,Live G500TG,2070,2016,144.5,71,140,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,720 x 1280,Android 5.1 (Lollipop),Mediatek MT6580 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 64 GB (dedicated slot)",no data,16,8,no data,2,no data,no data,,microUSB 2.0,No,No,160,no data,no data,no data,no data
Asus,Zenwatch 2 WI501Q,400,2015,49.6,40.7,no data,No,no data,no data,1.63,320 x 320,"Android Wear, upgradable to 2.1",Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,No,no data,4,no data,no data,no data,no data,no data,,No,No,No,150,no data,no data,no data,no data
Asus,Zenwatch 2 WI502Q,300,2015,45.2,37.2,no data,No,no data,no data,1.45,280 x 280,"Android Wear, upgradable to 2.1",Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,No,no data,4,no data,no data,no data,no data,no data,,No,No,No,150,no data,no data,no data,no data
Asus,Zenwatch WI500Q,370,2014,51,39.9,75,No,no data,no data,1.63,320 x 320,Android Wear OS,Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,No,no data,4,no data,no data,no data,no data,no data,,No,No,No,100,no data,no data,no data,no data
Asus,Zenfone 2 Laser ZE551KL,3000,2015,152.4,77.2,170.1,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,1080 x 1920,"Android 5 (Lollipop), upgradable to 6.1 (Marshmallow); ZenUI 2",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,"microSD, up to 256 GB (dedicated slot)",no data,16/32,13,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,No,180,no data,no data,no data,no data
Asus,Zenfone Zoom ZX551ML,3000,2015,158.9,78.8,185,Micro-SIM,no data,no data,5.5,1080 x 1920,"Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow); ZenUI",Intel Atom Z3590,Quad-core 2.5 GHz,PowerVR G6430,"microSD, up to 256 GB (dedicated slot)",no data,32/64/128,13,1080,5,no data,no data,,microUSB 2.0,Yes,No,250,no data,no data,no data,no data
Asus,Zenpad 8.0 Z380M,4000,2016,209,123,350,No,no data,no data,8,800 x 1280,"Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat)",Mediatek MT8163 (28 nm),no data,Mali-T720MP2,"microSD, up to 256 GB (dedicated slot)",no data,8,5,1080,2,no data,no data,,microUSB 2.0,No,No,no data,no data,no data,no data,no data
Asus,Zenpad 10 Z300M,4890,2016,251.6,172,490,No,no data,no data,10.1,800 x 1280,Android 6.0 (Marshmallow),Mediatek MT8163 (28 nm),Quad-core 1.5 GHz Cortex-A53,Mali-T720MP2,"microSD, up to 256 GB (dedicated slot)",no data,16/32,5,no data,2,no data,no data,,microUSB 2.0,No,No,no data,no data,no data,no data,no data
Asus,Zenpad 10 Z300C,4890,2015,251.6,172,510,No,no data,no data,10.1,800 x 1280,Android 5.0 (Lollipop),Intel Atom x3-C3200,Quad-core,Mali-450MP4,"microSD, up to 64 GB (dedicated slot)",no data,8/16/32,5,no data,2,no data,no data,,microUSB 2.0,No,No,160,no data,no data,no data,no data
Asus,Zenfone Go ZC500TG,2070,2015,144.5,71,135,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,720 x 1280,Android 5.1 (Lollipop),Mediatek MT6580 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 64 GB (dedicated slot)",no data,Aug\16,8,1080,2,no data,no data,,microUSB 2.0,No,No,130,no data,no data,no data,no data
Asus,Zenfone Max ZC550KL,5000,2015,156,77.5,202,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,720 x 1280,"Android 5.0.1 (Lollipop), upgradable to 6.0.1 (Marshmallow); ZenUI",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,"microSD, up to 64 GB (dedicated slot)",no data,Aug\16,13,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,No,170,1844,63,-93.4,121
Asus,Zenfone 2 Deluxe ZE551ML,3000,2015,152.5,77.2,170,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,1080 x 1920,"Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow); ZenUI",Intel Atom Z3580<br>Intel Atom Z3560<br>Intel Atom Z3590,Quad-core 2.3 GHz<br>Quad-core 1.8 GHz<br>Quad-core 2.5 GHz,PowerVR G6430,"microSD, up to 256 GB (dedicated slot)",no data,64/128,13,1080,5,no data,no data,,"microUSB 2.0, USB On-The-Go",No,No,350,12565,62,no data,59
Asus,Zenfone 2 Laser ZE601KL,3000,2015,164.6,84,190,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,6,1080 x 1920,"Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow); ZenUI",Qualcomm MSM8939v2 Snapdragon 616 (28 nm),Octa-core (4x1.7 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Adreno 405,"microSD, up to 256 GB (dedicated slot)",no data,16,13,1080,5,no data,no data,,microUSB 2.0,No,No,270,no data,no data,no data,no data
Asus,Zenfone 2 Laser ZE600KL,3000,2015,164.6,84,190,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,6,720 x 1280,"Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow); ZenUI",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,"microSD, up to 256 GB (dedicated slot)",no data,16,13,1080,5,no data,no data,,microUSB 2.0,No,No,310,no data,no data,no data,no data
Asus,Zenfone 2 Laser ZE550KL,3000,2015,152.5,77.2,170,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,720 x 1280,"Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow); ZenUI",Qualcomm MSM8916 Snapdragon 410 (28 nm)<br>Qualcomm MSM8939 Snapdragon 615 (28 nm),Quad-core 1.2 GHz Cortex-A53<br>Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 306<br>Adreno 405,"microSD, up to 256 GB (dedicated slot)",no data,32,13,1080,5,no data,no data,,microUSB 2.0,No,No,220,no data,no data,no data,no data
Asus,Zenfone 2 Laser ZE500KG,2040,2015,143.7,71.5,140,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,720 x 1280,"Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow); ZenUI",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,"microSD, up to 256 GB (dedicated slot)",no data,Aug\16,8,1080,5,no data,no data,,microUSB 2.0,No,No,200,no data,no data,no data,no data
Asus,Zenfone 2 Laser ZE500KL,2400,2015,143.7,71.5,140,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,720 x 1280,"Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow); ZenUI",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,"microSD, up to 256 GB (dedicated slot)",no data,Aug\16,13,1080,5,no data,no data,,microUSB 2.0,No,No,210,no data,no data,no data,no data
Asus,Zenpad 7.0 Z370CG,3500,2015,189,110.9,272,Micro-SIM,no data,no data,7,800 x 1280,Android 5.0 (Lollipop),Intel Atom x3-C3230,Quad-core,Mali-450MP4,"microSD, up to 256 GB (dedicated slot)",no data,16,8,no data,2,no data,no data,,microUSB 2.0,No,No,160,no data,no data,no data,no data
Asus,Zenfone 2E,2500,2015,148.1,71.4,155.1,Micro-SIM,no data,no data,5,720 x 1280,Android 5.0 (Lollipop); ZenUI,Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)",no data,8,8,1080,2,no data,no data,,microUSB 2.0,No,No,110,no data,no data,no data,no data
Asus,Pegasus 2 Plus,3030,2015,151.8,75.5,156,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,1080 x 1920,Android 5.1.1 (Lollipop),Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,"microSD, up to 32 GB (dedicated slot)",no data,32,13,1080,8,no data,no data,,microUSB 2.0,Yes,No,300,no data,no data,no data,no data
Asus,Zenpad S 8.0 Z580CA,4000,2015,203.2,134.5,298,No,no data,no data,8,1536 x 2048,Android 5.0 (Lollipop),Intel Atom Z3560 or Z3580,Quad-core,PowerVR G6430,"microSD, up to 256 GB (dedicated slot)",no data,16/32/64,8,no data,5,no data,no data,,Type-C 1.0 reversible connector,No,No,no data,no data,no data,no data,no data
Asus,Zenpad S 8.0 Z580C,4000,2015,203.2,134.5,317,No,no data,no data,8,1536 x 2048,Android 5.0 (Lollipop),Intel Atom Z3530,Quad-core,PowerVR G6430,"microSD, up to 256 GB (dedicated slot)",no data,16/32,5,no data,2,no data,no data,,microUSB 2.0,No,No,no data,no data,no data,no data,no data
Asus,Zenpad 8.0 Z380KL,4000,2015,209,123,350,Micro-SIM,no data,no data,8,800 x 1280,"Android 5.0 (Lollipop), upgradable to 6.0.1 (Marshmallow)",Qualcomm MSM8916 Snapdragon 410 (28 nm)<br>Qualcomm MSM8929 Snapdragon 415 (28 nm),Octa-core (4x Cortex-A53 & 4x Cortex-A53)<br>Octa-core,Adreno 306<br>Adreno 405,"microSD, up to 64 GB (dedicated slot)",no data,8,5,1080,2,no data,no data,,microUSB 2.0,No,No,280,no data,no data,no data,no data
Asus,Zenpad 8.0 Z380C,4000,2015,209,123,350,No,no data,no data,8,800 x 1280,Android 5.0 (Lollipop),Intel Atom x3-C3200,Quad-core,Mali-450MP4,"microSD, up to 64 GB (dedicated slot)",no data,8,5,no data,2,no data,no data,,microUSB 2.0,No,No,no data,no data,no data,no data,no data
Asus,Zenpad C 7.0 Z170MG,3500,2015,189,108,275,Micro-SIM,no data,no data,7,600 x 1024,Android 5.0 (Lollipop),Mediatek MT8382V/W (28 nm),Quad-core Cortex-A7,Mali-400MP2,"microSD, up to 64 GB (dedicated slot)",no data,Aug\16,5,no data,no data,no data,no data,,microUSB 2.0,No,No,no data,no data,no data,no data,no data
Asus,Zenpad C 7.0,3450,2015,189,108,265,Micro-SIM,no data,no data,7,600 x 1024,Android 5.0 (Lollipop),Intel Atom x3-C3200,Quad-core,Mali-450MP4,"microSD, up to 64 GB (dedicated slot)",no data,Aug\16,5,720,no data,no data,no data,,microUSB 2.0,No,No,140,no data,no data,no data,no data
Asus,Zenfone Selfie ZD551KL,3000,2015,156.5,77.2,170,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,1080 x 1920,"Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow); ZenUI",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,"microSD, up to 256 GB (dedicated slot)",no data,16/32,13,1080,13,1080,no data,,"microUSB 2.0, USB Host",No,No,280,4915,65,-92.1,63
Asus,Zenfone 2 ZE500CL,2500,2015,148.1,71.5,155,Micro-SIM,no data,no data,5,720 x 1280,Android 5.0 (Lollipop); ZenUI,Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)",no data,16,8,1080,2,no data,no data,,microUSB 2.0,No,No,180,no data,no data,no data,no data
Asus,Zenfone 2 ZE550ML,3000,2015,152.5,77.2,170,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,720 x 1280,"Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow); ZenUI",Intel Atom Z3560,Quad-core 1.8 GHz,PowerVR G6430,"microSD, up to 256 GB (dedicated slot)",no data,16,13,1080,5,no data,no data,,"microUSB 2.0, USB Host",No,No,250,no data,no data,no data,no data
Asus,Zenfone 2 ZE551ML,3000,2015,152.5,77.2,170,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,1080 x 1920,"Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow)",Intel Atom Z3580 (4 GB RAM model)<br>Intel Atom Z3560 (2 GB RAM model),Quad-core 2.3 GHz (4 GB RAM model)<br>Quad-core 1.8 GHz (2 GB RAM model),PowerVR G6430,"microSD, up to 256 GB (dedicated slot)",no data,16/32/64,13,1080,5,no data,no data,,"microUSB 2.0, USB Host",Yes,No,300,12565,62,no data,59
Asus,Fonepad 7 FE375CL,3950,2015,194.3,108.9,299,Micro-SIM,no data,no data,7,800 x 1280,Android 5.0.1 (Lollipop),Intel Atom Z3530,Quad-core 1.33 GHz,PowerVR G6430,"microSD, up to 64 GB (dedicated slot)",no data,Aug\16,5,1080,2,no data,no data,,"microUSB 2.0, USB Host",No,No,220,no data,no data,no data,no data
Asus,Zenfone C ZC451CG,2160,2015,136.5,67,150,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,4.5,480 x 854,Android 4.4.2 (KitKat),Intel Atom Z2520,Dual-core 1.2 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)",no data,8,5,1080,no data,no data,no data,,microUSB 2.0,No,No,90,no data,no data,no data,no data
Asus,Fonepad 7 FE171CG,3950,2015,196,110.6,280,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,7,600 x 1024,Android 4.4 (KitKat),Intel Atom Z2520,Dual-core 1.2 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)",no data,Aug\16,5,1080,2,no data,no data,,microUSB 2.0,No,No,160,no data,no data,no data,no data
Asus,Zenfone Zoom ZX550,3000,2015,158.9,78.8,185,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5.5,1080 x 1920,Android 5.0 (Lollipop); ZenUI,Intel Atom Z3580,Quad-core 2.3 GHz,PowerVR G6430,"microSD, up to 64 GB (dedicated slot)",no data,16/32/64/128,13,1080,5,no data,no data,,"microUSB 2.0, USB Host",No,No,400,no data,no data,no data,no data
Asus,Pegasus,2500,2014,146,73,140,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,720 x 1280,Android 4.4 (KitKat),Mediatek MT6732 (28 nm),Quad-core 1.5 GHz Cortex-A53,Mali-T760MP2,"microSD, up to 32 GB (dedicated slot)",no data,Aug\16,8,no data,5,no data,no data,,microUSB 2.0,No,No,80,no data,no data,no data,no data
Asus,Zenfone 5 Lite A502CG (2014),2500,2014,148.2,72.8,160,"Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,540 x 960,Android 4.4.2 (KitKat),Intel Atom Z2520,Dual-core 1.2 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)",no data,1,8,720,no data,no data,no data,,microUSB 2.0,No,No,100,no data,no data,no data,no data
Asus,Memo Pad 10 ME103K,5000,2014,256,174,525,No,no data,no data,10.1,800 x 1280,Android 4.4.2 (KitKat),Qualcomm Snapdragon S4 Pro,Quad-core 1.4 GHz Krait,Adreno 320,"microSD, up to 64 GB (dedicated slot)",no data,8/16/32,5,no data,no data,no data,no data,,microUSB 2.0,No,No,200,no data,no data,no data,no data
Asus,PadFone X mini,2060,2014,132.1,66.3,148.8,Micro-SIM,no data,no data,4.5,480 x 854,Android 4.4.2 (KitKat),Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)",no data,8,5,1080,2,no data,no data,,microUSB 2.0,No,No,160,no data,no data,no data,no data
Asus,Memo Pad 7 ME572CL,3950,2014,200,114.4,279,Micro-SIM,no data,no data,7,1200 x 1920,Android 4.4.2 (KitKat),Intel Atom Z3560,Quad-core 1.83 GHz,PowerVR G6430,"microSD, up to 64 GB (dedicated slot)",no data,16/32,5,no data,2,no data,no data,,microUSB 2.0,Yes,No,240,no data,no data,no data,no data
Asus,Memo Pad 7 ME572C,3950,2014,200,114.4,269,No,no data,no data,7,1200 x 1920,Android 4.4.2 (KitKat),Intel Atom Z3560,Quad-core 1.83 GHz,PowerVR G6430,"microSD, up to 64 GB (dedicated slot)",no data,16/32,5,no data,2,no data,no data,,"microUSB 2.0, USB Host",Yes,No,240,no data,no data,no data,no data
Asus,Zenfone 5 A500KL (2014),2110,2014,148.2,72.8,145,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",no data,no data,5,720 x 1280,"Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop)",Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,"microSD, up to 64 GB (dedicated slot)",no data,8/16/32,8,1080,2,no data,no data,,microUSB 2.0,No,No,210,no data,no data,no data,no data
Asus,Zenfone 4 A450CG (2014),1750,2014,136.8,67.9,134,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",no data,no data,4.5,480 x 854,"Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop)",Intel Atom Z2520,Dual-core 1.2 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)",no data,8,8,1080,no data,no data,no data,,microUSB 2.0,No,No,100,no data,no data,no data,no data
Asus,Memo Pad 8 ME581CL,4000,2014,213,123,299,Micro-SIM,no data,no data,8,1200 x 1920,Android 4.4.2 (KitKat),Intel Atom Z3580,Quad-core 2.3 GHz,PowerVR G6430,No,no data,16/32,5,no data,no data,no data,no data,,microUSB 2.0,Yes,No,240,no data,no data,no data,no data
Asus,Memo Pad 8 ME181C,4000,2014,211.7,124.9,320,No,no data,no data,8,800 x 1280,Android 4.4.2 (KitKat),Intel Atom Z3745,Quad-core 1.33 GHz,Intel Gen 7 (Ivy Bridge),"microSD, up to 64 GB (dedicated slot)",no data,16,5,1080,2,no data,no data,,microUSB 2.0,No,No,150,no data,no data,no data,no data
